"time","con.d_interbeat","trigger"
10.638,1.790000153709208,0
10.64,1.790000153709208,0
10.642,1.790000153709208,0
10.644,1.790000153709208,0
10.646,1.790000153709208,0
10.648,1.790000153709208,0
10.65,1.790000153709208,0
10.652,1.790000153709208,0
10.654,1.790000153709208,0
10.656,1.790000153709208,0
10.658,1.790000153709208,0
10.66,1.790000153709208,0
10.662,1.790000153709208,0
10.664,1.790000153709208,0
10.666,1.790000153709208,0
10.668,1.790000153709208,0
10.67,1.790000153709208,0
10.672,1.790000153709208,0
10.674,1.790000153709208,0
10.676,1.790000153709208,0
10.678,1.790000153709208,0
10.68,1.790000153709208,0
10.682,1.790000153709208,0
10.684,1.790000153709208,0
10.686,1.790000153709208,0
10.688,1.790000153709208,0
10.69,1.790000153709208,0
10.692,1.790000153709208,0
10.694,1.790000153709208,0
10.696,1.790000153709208,0
10.698,1.790000153709208,0
10.7,1.790000153709208,0
10.702,1.790000153709208,0
10.704,1.790000153709208,0
10.706,1.790000153709208,0
10.708,1.790000153709208,0
10.71,1.790000153709208,0
10.712,1.790000153709208,0
10.714,1.790000153709208,0
10.716,1.790000153709208,0
10.718,1.790000153709208,0
10.72,1.790000153709208,0
10.722,1.790000153709208,0
10.724,1.790000153709208,0
10.726,1.790000153709208,0
10.728,1.790000153709208,0
10.73,1.790000153709208,0
10.732,1.790000153709208,0
10.734,1.790000153709208,0
10.736,1.790000153709208,0
10.738,1.790000153709208,0
10.74,1.790000153709208,0
10.742,1.790000153709208,0
10.744,1.790000153709208,0
10.746,1.790000153709208,0
10.748,1.790000153709208,0
10.75,1.790000153709208,0
10.752,1.790000153709208,0
10.754,1.790000153709208,0
10.756,1.790000153709208,0
10.758,1.790000153709208,0
10.76,1.790000153709208,0
10.762,1.790000153709208,0
10.764,1.790000153709208,0
10.766,1.790000153709208,0
10.768,1.790000153709208,0
10.77,1.790000153709208,0
10.772,1.790000153709208,0
10.774,1.790000153709208,0
10.776,1.790000153709208,0
10.778,1.790000153709208,0
10.78,1.790000153709208,0
10.782,1.790000153709208,0
10.784,1.790000153709208,0
10.786,1.790000153709208,0
10.788,1.790000153709208,0
10.79,1.790000153709208,0
10.792,1.790000153709208,0
10.794,1.790000153709208,0
10.796,1.790000153709208,0
10.798,1.790000153709208,0
10.8,1.790000153709208,0
10.802,1.790000153709208,0
10.804,1.790000153709208,0
10.806,1.790000153709208,0
10.808,1.790000153709208,0
10.81,1.790000153709208,0
10.812,1.790000153709208,0
10.814,1.790000153709208,0
10.816,1.790000153709208,0
10.818,1.790000153709208,0
10.82,1.790000153709208,0
10.822,1.790000153709208,0
10.824,1.790000153709208,0
10.826,1.790000153709208,0
10.828,1.790000153709208,0
10.83,1.790000153709208,0
10.832,1.790000153709208,0
10.834,1.790000153709208,0
10.836,1.790000153709208,0
10.838,1.790000153709208,0
10.84,1.790000153709208,0
10.842,1.790000153709208,0
10.844,1.790000153709208,0
10.846,1.790000153709208,0
10.848,1.790000153709208,0
10.85,1.790000153709208,0
10.852,1.790000153709208,0
10.854,1.790000153709208,0
10.856,1.790000153709208,0
10.858,1.790000153709208,0
10.86,1.790000153709208,0
10.862,1.790000153709208,0
10.864,1.790000153709208,0
10.866,1.790000153709208,0
10.868,1.790000153709208,0
10.87,1.790000153709208,0
10.872,1.790000153709208,0
10.874,1.790000153709208,0
10.876,1.790000153709208,0
10.878,1.790000153709208,0
10.88,1.790000153709208,0
10.882,1.790000153709208,0
10.884,1.790000153709208,0
10.886,1.790000153709208,0
10.888,1.790000153709208,0
10.89,1.790000153709208,0
10.892,1.790000153709208,0
10.894,1.790000153709208,0
10.896,1.790000153709208,0
10.898,1.790000153709208,0
10.9,1.790000153709208,0
10.902,1.790000153709208,0
10.904,1.790000153709208,0
10.906,1.790000153709208,0
10.908,1.790000153709208,0
10.91,1.790000153709208,0
10.912,1.790000153709208,0
10.914,1.790000153709208,0
10.916,1.790000153709208,0
10.918,1.790000153709208,0
10.92,1.790000153709208,0
10.922,1.790000153709208,0
10.924,1.790000153709208,0
10.926,1.790000153709208,0
10.928,1.790000153709208,0
10.93,1.790000153709208,0
10.932,1.790000153709208,0
10.934,1.790000153709208,0
10.936,1.790000153709208,0
10.938,1.790000153709208,0
10.94,1.790000153709208,0
10.942,1.790000153709208,0
10.944,1.790000153709208,0
10.946,1.790000153709208,0
10.948,1.790000153709208,0
10.95,1.790000153709208,0
10.952,1.790000153709208,0
10.954,1.790000153709208,0
10.956,1.790000153709208,0
10.958,1.790000153709208,0
10.96,1.790000153709208,0
10.962,1.790000153709208,0
10.964,1.790000153709208,0
10.966,1.790000153709208,0
10.968,1.790000153709208,0
10.97,1.790000153709208,0
10.972,1.790000153709208,0
10.974,1.790000153709208,0
10.976,1.790000153709208,0
10.978,1.790000153709208,0
10.98,1.790000153709208,0
10.982,1.790000153709208,0
10.984,1.790000153709208,0
10.986,1.790000153709208,0
10.988,1.790000153709208,0
10.99,1.790000153709208,0
10.992,1.790000153709208,0
10.994,1.790000153709208,0
10.996,1.790000153709208,0
10.998,1.790000153709208,0
11,1.790000153709208,0
11.002,1.790000153709208,0
11.004,1.790000153709208,0
11.006,1.790000153709208,0
11.008,1.790000153709208,0
11.01,1.790000153709208,0
11.012,1.790000153709208,0
11.014,1.790000153709208,0
11.016,1.790000153709208,0
11.018,1.790000153709208,0
11.02,1.790000153709208,0
11.022,1.790000153709208,0
11.024,1.790000153709208,0
11.026,1.790000153709208,0
11.028,1.790000153709208,0
11.03,1.790000153709208,0
11.032,1.790000153709208,0
11.034,1.790000153709208,0
11.036,1.790000153709208,0
11.038,1.790000153709208,0
11.04,1.790000153709208,0
11.042,1.790000153709208,0
11.044,1.790000153709208,0
11.046,1.790000153709208,0
11.048,1.790000153709208,0
11.05,1.790000153709208,0
11.052,1.790000153709208,0
11.054,1.790000153709208,0
11.056,1.790000153709208,0
11.058,1.790000153709208,0
11.06,1.790000153709208,0
11.062,1.790000153709208,0
11.064,1.790000153709208,0
11.066,1.790000153709208,0
11.068,1.790000153709208,0
11.07,1.790000153709208,0
11.072,1.790000153709208,0
11.074,1.790000153709208,0
11.076,1.790000153709208,0
11.078,1.790000153709208,0
11.08,1.790000153709208,0
11.082,1.790000153709208,0
11.084,1.790000153709208,0
11.086,1.790000153709208,0
11.088,1.790000153709208,0
11.09,1.790000153709208,0
11.092,1.790000153709208,0
11.094,1.790000153709208,0
11.096,1.790000153709208,0
11.098,1.790000153709208,0
11.1,1.790000153709208,0
11.102,1.790000153709208,0
11.104,1.790000153709208,0
11.106,1.790000153709208,0
11.108,1.790000153709208,0
11.11,1.790000153709208,0
11.112,1.790000153709208,0
11.114,1.790000153709208,0
11.116,1.790000153709208,0
11.118,1.790000153709208,0
11.12,1.790000153709208,0
11.122,1.790000153709208,0
11.124,1.790000153709208,0
11.126,1.790000153709208,0
11.128,1.790000153709208,0
11.13,1.790000153709208,0
11.132,1.790000153709208,0
11.134,1.790000153709208,0
11.136,1.790000153709208,0
11.138,1.790000153709208,0
11.14,1.790000153709208,0
11.142,1.790000153709208,0
11.144,1.790000153709208,0
11.146,1.790000153709208,0
11.148,1.790000153709208,0
11.15,1.790000153709208,0
11.152,1.790000153709208,0
11.154,1.790000153709208,0
11.156,1.790000153709208,0
11.158,1.790000153709208,0
11.16,1.790000153709208,0
11.162,1.790000153709208,0
11.164,1.790000153709208,0
11.166,1.790000153709208,0
11.168,1.790000153709208,0
11.17,1.790000153709208,0
11.172,1.790000153709208,0
11.174,1.790000153709208,0
11.176,1.790000153709208,0
11.178,1.790000153709208,0
11.18,1.790000153709208,0
11.182,1.790000153709208,0
11.184,1.790000153709208,0
11.186,1.790000153709208,0
11.188,1.790000153709208,0
11.19,1.790000153709208,0
11.192,1.790000153709208,0
11.194,1.790000153709208,0
11.196,1.790000153709208,0
11.198,1.790000153709208,0
11.2,1.790000153709208,0
11.202,1.790000153709208,0
11.204,1.790000153709208,0
11.206,1.790000153709208,0
11.208,1.790000153709208,0
11.21,1.790000153709208,0
11.212,1.790000153709208,0
11.214,1.790000153709208,0
11.216,1.790000153709208,0
11.218,1.790000153709208,0
11.22,1.790000153709208,0
11.222,1.790000153709208,0
11.224,1.790000153709208,0
11.226,1.790000153709208,0
11.228,1.790000153709208,0
11.23,1.790000153709208,0
11.232,1.790000153709208,0
11.234,1.790000153709208,0
11.236,1.790000153709208,0
11.238,1.790000153709208,0
11.24,1.790000153709208,0
11.242,1.790000153709208,0
11.244,1.790000153709208,0
11.246,1.790000153709208,0
11.248,1.790000153709208,0
11.25,1.790000153709208,0
11.252,1.790000153709208,0
11.254,1.790000153709208,0
11.256,1.790000153709208,0
11.258,1.790000153709208,0
11.26,1.790000153709208,0
11.262,1.790000153709208,0
11.264,1.790000153709208,0
11.266,1.790000153709208,0
11.268,1.790000153709208,0
11.27,1.790000153709208,0
11.272,1.790000153709208,0
11.274,1.790000153709208,0
11.276,1.790000153709208,0
11.278,1.790000153709208,0
11.28,1.790000153709208,0
11.282,1.790000153709208,0
11.284,1.790000153709208,0
11.286,1.790000153709208,0
11.288,1.790000153709208,0
11.29,1.790000153709208,0
11.292,1.790000153709208,0
11.294,1.790000153709208,0
11.296,1.790000153709208,0
11.298,1.790000153709208,0
11.3,1.790000153709208,0
11.302,1.790000153709208,0
11.304,1.790000153709208,0
11.306,1.790000153709208,0
11.308,1.790000153709208,0
11.31,1.790000153709208,0
11.312,1.790000153709208,0
11.314,1.790000153709208,0
11.316,1.790000153709208,0
11.318,1.790000153709208,0
11.32,1.790000153709208,0
11.322,1.790000153709208,0
11.324,1.790000153709208,0
11.326,1.790000153709208,0
11.328,1.790000153709208,0
11.33,1.790000153709208,0
11.332,1.790000153709208,0
11.334,1.790000153709208,0
11.336,1.790000153709208,0
11.338,1.790000153709208,0
11.34,1.790000153709208,0
11.342,1.790000153709208,0
11.344,1.790000153709208,0
11.346,1.790000153709208,0
11.348,1.790000153709208,0
11.35,1.790000153709208,0
11.352,1.790000153709208,0
11.354,1.790000153709208,0
11.356,1.790000153709208,0
11.358,1.790000153709208,0
11.36,1.790000153709208,0
11.362,1.790000153709208,0
11.364,1.790000153709208,0
11.366,1.790000153709208,0
11.368,1.790000153709208,0
11.37,1.790000153709208,0
11.372,1.790000153709208,0
11.374,1.790000153709208,0
11.376,1.790000153709208,0
11.378,1.790000153709208,0
11.38,1.790000153709208,0
11.382,1.790000153709208,0
11.384,1.790000153709208,0
11.386,1.790000153709208,0
11.388,1.790000153709208,0
11.39,1.790000153709208,0
11.392,1.790000153709208,0
11.394,1.790000153709208,0
11.396,1.790000153709208,0
11.398,1.790000153709208,0
11.4,1.790000153709208,0
11.402,1.790000153709208,0
11.404,1.790000153709208,0
11.406,1.790000153709208,0
11.408,1.790000153709208,0
11.41,1.790000153709208,0
11.412,1.790000153709208,0
11.414,1.790000153709208,0
11.416,1.790000153709208,0
11.418,1.790000153709208,0
11.42,1.790000153709208,0
11.422,1.790000153709208,0
11.424,1.790000153709208,0
11.426,1.790000153709208,0
11.428,1.790000153709208,0
11.43,1.790000153709208,0
11.432,1.790000153709208,0
11.434,1.790000153709208,0
11.436,1.790000153709208,0
11.438,1.790000153709208,0
11.44,1.790000153709208,0
11.442,1.790000153709208,0
11.444,1.790000153709208,0
11.446,1.790000153709208,0
11.448,1.790000153709208,0
11.45,1.790000153709208,0
11.452,1.790000153709208,0
11.454,1.790000153709208,0
11.456,1.790000153709208,0
11.458,1.790000153709208,0
11.46,1.790000153709208,0
11.462,1.790000153709208,0
11.464,1.790000153709208,0
11.466,1.790000153709208,0
11.468,1.790000153709208,0
11.47,1.790000153709208,0
11.472,1.790000153709208,0
11.474,1.790000153709208,0
11.476,1.790000153709208,0
11.478,1.790000153709208,0
11.48,1.790000153709208,0
11.482,1.790000153709208,0
11.484,1.790000153709208,0
11.486,1.790000153709208,0
11.488,1.790000153709208,0
11.49,1.790000153709208,0
11.492,1.790000153709208,0
11.494,1.790000153709208,0
11.496,1.790000153709208,0
11.498,1.790000153709208,0
11.5,1.790000153709208,0
11.502,1.790000153709208,0
11.504,1.790000153709208,0
11.506,1.790000153709208,0
11.508,1.790000153709208,0
11.51,1.790000153709208,0
11.512,1.790000153709208,0
11.514,1.790000153709208,0
11.516,1.790000153709208,0
11.518,1.790000153709208,0
11.52,1.790000153709208,0
11.522,1.790000153709208,0
11.524,1.790000153709208,0
11.526,1.790000153709208,0
11.528,1.790000153709208,0
11.53,1.790000153709208,0
11.532,1.790000153709208,0
11.534,1.790000153709208,0
11.536,1.790000153709208,0
11.538,1.790000153709208,0
11.54,1.790000153709208,0
11.542,1.790000153709208,0
11.544,1.790000153709208,0
11.546,1.790000153709208,0
11.548,1.790000153709208,0
11.55,1.790000153709208,0
11.552,1.790000153709208,0
11.554,1.790000153709208,0
11.556,1.790000153709208,0
11.558,1.790000153709208,0
11.56,1.790000153709208,0
11.562,1.790000153709208,0
11.564,1.790000153709208,0
11.566,1.790000153709208,0
11.568,1.790000153709208,0
11.57,1.790000153709208,0
11.572,1.790000153709208,0
11.574,1.790000153709208,0
11.576,1.790000153709208,0
11.578,1.790000153709208,0
11.58,1.790000153709208,0
11.582,1.790000153709208,0
11.584,1.790000153709208,0
11.586,1.790000153709208,0
11.588,1.790000153709208,0
11.59,1.790000153709208,0
11.592,1.790000153709208,0
11.594,1.790000153709208,0
11.596,1.790000153709208,0
11.598,1.790000153709208,0
11.6,1.790000153709208,0
11.602,1.790000153709208,0
11.604,1.790000153709208,0
11.606,1.790000153709208,0
11.608,1.790000153709208,0
11.61,1.790000153709208,0
11.612,1.790000153709208,0
11.614,1.790000153709208,0
11.616,1.790000153709208,0
11.618,1.790000153709208,0
11.62,1.790000153709208,0
11.622,1.790000153709208,0
11.624,1.790000153709208,0
11.626,1.790000153709208,0
11.628,1.790000153709208,0
11.63,1.790000153709208,0
11.632,1.790000153709208,0
11.634,1.790000153709208,0
11.636,1.790000153709208,0
11.638,1.790000153709208,0
11.64,1.790000153709208,0
11.642,1.790000153709208,0
11.644,1.790000153709208,0
11.646,1.790000153709208,0
11.648,1.790000153709208,0
11.65,1.790000153709208,0
11.652,1.790000153709208,0
11.654,1.790000153709208,0
11.656,1.790000153709208,0
11.658,1.790000153709208,0
11.66,1.790000153709208,0
11.662,1.790000153709208,0
11.664,1.790000153709208,0
11.666,1.790000153709208,0
11.668,1.790000153709208,0
11.67,1.790000153709208,0
11.672,1.790000153709208,0
11.674,1.790000153709208,0
11.676,1.790000153709208,0
11.678,1.790000153709208,0
11.68,1.790000153709208,0
11.682,1.790000153709208,0
11.684,1.790000153709208,0
11.686,1.790000153709208,0
11.688,1.790000153709208,0
11.69,1.790000153709208,0
11.692,1.790000153709208,0
11.694,1.790000153709208,0
11.696,1.790000153709208,0
11.698,1.790000153709208,0
11.7,1.790000153709208,0
11.702,1.790000153709208,0
11.704,1.790000153709208,0
11.706,1.790000153709208,0
11.708,1.790000153709208,0
11.71,1.790000153709208,0
11.712,1.790000153709208,0
11.714,1.790000153709208,0
11.716,1.790000153709208,0
11.718,1.790000153709208,0
11.72,1.790000153709208,0
11.722,1.790000153709208,0
11.724,1.790000153709208,0
11.726,1.790000153709208,0
11.728,1.790000153709208,0
11.73,1.790000153709208,0
11.732,1.790000153709208,0
11.734,1.790000153709208,0
11.736,1.790000153709208,0
11.738,1.790000153709208,0
11.74,1.790000153709208,0
11.742,1.790000153709208,0
11.744,1.790000153709208,0
11.746,1.790000153709208,0
11.748,1.790000153709208,0
11.75,1.790000153709208,0
11.752,1.790000153709208,0
11.754,1.790000153709208,0
11.756,1.790000153709208,0
11.758,1.790000153709208,0
11.76,1.790000153709208,0
11.762,1.790000153709208,0
11.764,1.790000153709208,0
11.766,1.790000153709208,0
11.768,1.790000153709208,0
11.77,1.790000153709208,0
11.772,1.790000153709208,0
11.774,1.790000153709208,0
11.776,1.790000153709208,0
11.778,1.790000153709208,0
11.78,1.790000153709208,0
11.782,1.790000153709208,0
11.784,1.790000153709208,0
11.786,1.790000153709208,0
11.788,1.790000153709208,0
11.79,1.790000153709208,0
11.792,1.790000153709208,0
11.794,1.790000153709208,0
11.796,1.790000153709208,0
11.798,1.790000153709208,0
11.8,1.790000153709208,0
11.802,1.790000153709208,0
11.804,1.790000153709208,0
11.806,1.790000153709208,0
11.808,1.790000153709208,0
11.81,1.790000153709208,0
11.812,1.790000153709208,0
11.814,1.790000153709208,0
11.816,1.790000153709208,0
11.818,1.790000153709208,0
11.82,1.790000153709208,0
11.822,1.790000153709208,0
11.824,1.790000153709208,0
11.826,1.790000153709208,0
11.828,1.790000153709208,0
11.83,1.790000153709208,0
11.832,1.790000153709208,0
11.834,1.790000153709208,0
11.836,1.790000153709208,0
11.838,1.790000153709208,0
11.84,1.790000153709208,0
11.842,1.790000153709208,0
11.844,1.790000153709208,0
11.846,1.790000153709208,0
11.848,1.790000153709208,0
11.85,1.790000153709208,0
11.852,1.790000153709208,0
11.854,1.790000153709208,0
11.856,1.790000153709208,0
11.858,1.790000153709208,0
11.86,1.790000153709208,0
11.862,1.790000153709208,0
11.864,1.790000153709208,0
11.866,1.790000153709208,0
11.868,1.790000153709208,0
11.87,1.790000153709208,0
11.872,1.790000153709208,0
11.874,1.790000153709208,0
11.876,1.790000153709208,0
11.878,1.790000153709208,0
11.88,1.790000153709208,0
11.882,1.790000153709208,0
11.884,1.790000153709208,0
11.886,1.790000153709208,0
11.888,1.790000153709208,0
11.89,1.790000153709208,0
11.892,1.790000153709208,0
11.894,1.790000153709208,0
11.896,1.790000153709208,0
11.898,1.790000153709208,0
11.9,1.790000153709208,0
11.902,1.790000153709208,0
11.904,1.790000153709208,0
11.906,1.790000153709208,0
11.908,1.790000153709208,0
11.91,1.790000153709208,0
11.912,1.790000153709208,0
11.914,1.790000153709208,0
11.916,1.790000153709208,0
11.918,1.790000153709208,0
11.92,1.790000153709208,0
11.922,1.790000153709208,0
11.924,1.790000153709208,0
11.926,1.790000153709208,0
11.928,1.790000153709208,0
11.93,1.790000153709208,0
11.932,1.790000153709208,0
11.934,1.790000153709208,0
11.936,1.790000153709208,0
11.938,1.790000153709208,0
11.94,1.790000153709208,0
11.942,1.790000153709208,0
11.944,1.790000153709208,0
11.94500000557676,1.790000153709208,0
11.94500000557676,1.790000153709208,0
11.946,1.790000153709208,0
11.948,1.790000153709208,0
11.95,1.790000153709208,0
11.952,1.790000153709208,0
11.954,1.790000153709208,0
11.956,1.790000153709208,0
11.958,1.790000153709208,0
11.96,1.790000153709208,0
11.962,1.790000153709208,0
11.964,1.790000153709208,0
11.966,1.790000153709208,0
11.968,1.790000153709208,0
11.97,1.790000153709208,0
11.972,1.790000153709208,0
11.974,1.790000153709208,0
11.976,1.790000153709208,0
11.978,1.790000153709208,0
11.98,1.790000153709208,0
11.982,1.790000153709208,0
11.984,1.790000153709208,0
11.986,1.790000153709208,0
11.988,1.790000153709208,0
11.99,1.790000153709208,0
11.992,1.790000153709208,0
11.994,1.790000153709208,0
11.996,1.790000153709208,0
11.998,1.790000153709208,0
12,1.790000153709208,0
12.002,1.790000153709208,0
12.004,1.790000153709208,0
12.006,1.790000153709208,0
12.008,1.790000153709208,0
12.01,1.790000153709208,0
12.012,1.790000153709208,0
12.014,1.790000153709208,0
12.016,1.790000153709208,0
12.018,1.790000153709208,0
12.02,1.790000153709208,0
12.022,1.790000153709208,0
12.024,1.790000153709208,0
12.026,1.790000153709208,0
12.028,1.790000153709208,0
12.03,1.790000153709208,0
12.032,1.790000153709208,0
12.034,1.790000153709208,0
12.03500035012513,1.790000153709208,0
12.03500035012513,1.700000193258745,0
12.036,1.700000193258745,0
12.038,1.700000193258745,0
12.04,1.700000193258745,0
12.042,1.700000193258745,0
12.044,1.700000193258745,0
12.046,1.700000193258745,0
12.048,1.700000193258745,0
12.05,1.700000193258745,0
12.052,1.700000193258745,0
12.054,1.700000193258745,0
12.056,1.700000193258745,0
12.058,1.700000193258745,0
12.06,1.700000193258745,0
12.062,1.700000193258745,0
12.064,1.700000193258745,0
12.066,1.700000193258745,0
12.068,1.700000193258745,0
12.07,1.700000193258745,0
12.072,1.700000193258745,0
12.074,1.700000193258745,0
12.076,1.700000193258745,0
12.078,1.700000193258745,0
12.08,1.700000193258745,0
12.082,1.700000193258745,0
12.084,1.700000193258745,0
12.086,1.700000193258745,0
12.088,1.700000193258745,0
12.09,1.700000193258745,0
12.092,1.700000193258745,0
12.094,1.700000193258745,0
12.096,1.700000193258745,0
12.098,1.700000193258745,0
12.1,1.700000193258745,0
12.102,1.700000193258745,0
12.104,1.700000193258745,0
12.106,1.700000193258745,0
12.108,1.700000193258745,0
12.11,1.700000193258745,0
12.112,1.700000193258745,0
12.114,1.700000193258745,0
12.116,1.700000193258745,0
12.118,1.700000193258745,0
12.12,1.700000193258745,0
12.122,1.700000193258745,0
12.124,1.700000193258745,0
12.126,1.700000193258745,0
12.128,1.700000193258745,0
12.13,1.700000193258745,0
12.132,1.700000193258745,0
12.134,1.700000193258745,0
12.136,1.700000193258745,0
12.138,1.700000193258745,0
12.14,1.700000193258745,0
12.142,1.700000193258745,0
12.144,1.700000193258745,0
12.146,1.700000193258745,0
12.148,1.700000193258745,0
12.15,1.700000193258745,0
12.152,1.700000193258745,0
12.154,1.700000193258745,0
12.156,1.700000193258745,0
12.158,1.700000193258745,0
12.16,1.700000193258745,0
12.162,1.700000193258745,0
12.164,1.700000193258745,0
12.166,1.700000193258745,0
12.168,1.700000193258745,0
12.17,1.700000193258745,0
12.172,1.700000193258745,0
12.174,1.700000193258745,0
12.176,1.700000193258745,0
12.178,1.700000193258745,0
12.18,1.700000193258745,0
12.182,1.700000193258745,0
12.184,1.700000193258745,0
12.186,1.700000193258745,0
12.188,1.700000193258745,0
12.19,1.700000193258745,0
12.192,1.700000193258745,0
12.194,1.700000193258745,0
12.196,1.700000193258745,0
12.198,1.700000193258745,0
12.2,1.700000193258745,0
12.202,1.700000193258745,0
12.204,1.700000193258745,0
12.206,1.700000193258745,0
12.208,1.700000193258745,0
12.21,1.700000193258745,0
12.212,1.700000193258745,0
12.214,1.700000193258745,0
12.216,1.700000193258745,0
12.218,1.700000193258745,0
12.22,1.700000193258745,0
12.222,1.700000193258745,0
12.224,1.700000193258745,0
12.226,1.700000193258745,0
12.228,1.700000193258745,0
12.23,1.700000193258745,0
12.232,1.700000193258745,0
12.234,1.700000193258745,0
12.23500035024527,1.700000193258745,0
12.23500035024527,1.700000193258745,0
12.236,1.700000193258745,0
12.238,1.700000193258745,0
12.24,1.700000193258745,0
12.242,1.700000193258745,0
12.244,1.700000193258745,0
12.246,1.700000193258745,0
12.248,1.700000193258745,0
12.25,1.700000193258745,0
12.252,1.700000193258745,0
12.254,1.700000193258745,0
12.256,1.700000193258745,0
12.258,1.700000193258745,0
12.26,1.700000193258745,0
12.262,1.700000193258745,0
12.264,1.700000193258745,0
12.266,1.700000193258745,0
12.268,1.700000193258745,0
12.27,1.700000193258745,0
12.272,1.700000193258745,0
12.274,1.700000193258745,0
12.276,1.700000193258745,0
12.278,1.700000193258745,0
12.28,1.700000193258745,0
12.282,1.700000193258745,0
12.284,1.700000193258745,0
12.286,1.700000193258745,0
12.288,1.700000193258745,0
12.29,1.700000193258745,0
12.292,1.700000193258745,0
12.294,1.700000193258745,0
12.296,1.700000193258745,0
12.298,1.700000193258745,0
12.3,1.700000193258745,0
12.302,1.700000193258745,0
12.304,1.700000193258745,0
12.306,1.700000193258745,0
12.308,1.700000193258745,0
12.30900000571367,1.700000193258745,0
12.30900000571367,1.700000193258745,0
12.31,1.700000193258745,0
12.312,1.700000193258745,0
12.314,1.700000193258745,0
12.316,1.700000193258745,0
12.318,1.700000193258745,0
12.32,1.700000193258745,0
12.322,1.700000193258745,0
12.324,1.700000193258745,0
12.326,1.700000193258745,0
12.328,1.700000193258745,0
12.33,1.700000193258745,0
12.332,1.700000193258745,0
12.334,1.700000193258745,0
12.336,1.700000193258745,0
12.338,1.700000193258745,0
12.34,1.700000193258745,0
12.342,1.700000193258745,0
12.344,1.700000193258745,0
12.346,1.700000193258745,0
12.348,1.700000193258745,0
12.35,1.700000193258745,0
12.352,1.700000193258745,0
12.354,1.700000193258745,0
12.356,1.700000193258745,0
12.358,1.700000193258745,0
12.36,1.700000193258745,0
12.362,1.700000193258745,0
12.364,1.700000193258745,0
12.366,1.700000193258745,0
12.368,1.700000193258745,0
12.37,1.700000193258745,0
12.372,1.700000193258745,0
12.374,1.700000193258745,0
12.376,1.700000193258745,0
12.378,1.700000193258745,0
12.38,1.700000193258745,0
12.382,1.700000193258745,0
12.384,1.700000193258745,0
12.386,1.700000193258745,0
12.388,1.700000193258745,0
12.39,1.700000193258745,0
12.392,1.700000193258745,0
12.394,1.700000193258745,0
12.396,1.700000193258745,0
12.398,1.700000193258745,0
12.4,1.700000193258745,0
12.402,1.700000193258745,0
12.404,1.700000193258745,0
12.406,1.700000193258745,0
12.408,1.700000193258745,0
12.41,1.700000193258745,0
12.412,1.700000193258745,0
12.414,1.700000193258745,0
12.416,1.700000193258745,0
12.418,1.700000193258745,0
12.42,1.700000193258745,0
12.422,1.700000193258745,0
12.424,1.700000193258745,0
12.426,1.700000193258745,0
12.428,1.700000193258745,0
12.43,1.700000193258745,0
12.432,1.700000193258745,0
12.434,1.700000193258745,0
12.436,1.700000193258745,0
12.438,1.700000193258745,0
12.44,1.700000193258745,0
12.442,1.700000193258745,0
12.444,1.700000193258745,0
12.446,1.700000193258745,0
12.448,1.700000193258745,0
12.45,1.700000193258745,0
12.452,1.700000193258745,0
12.454,1.700000193258745,0
12.456,1.700000193258745,0
12.458,1.700000193258745,0
12.46,1.700000193258745,0
12.462,1.700000193258745,0
12.464,1.700000193258745,0
12.466,1.700000193258745,0
12.468,1.700000193258745,0
12.47,1.700000193258745,0
12.472,1.700000193258745,0
12.474,1.700000193258745,0
12.476,1.700000193258745,0
12.478,1.700000193258745,0
12.48,1.700000193258745,0
12.482,1.700000193258745,0
12.484,1.700000193258745,0
12.486,1.700000193258745,0
12.488,1.700000193258745,0
12.49,1.700000193258745,0
12.492,1.700000193258745,0
12.494,1.700000193258745,0
12.496,1.700000193258745,0
12.498,1.700000193258745,0
12.5,1.700000193258745,0
12.502,1.700000193258745,0
12.504,1.700000193258745,0
12.506,1.700000193258745,0
12.508,1.700000193258745,0
12.51,1.700000193258745,0
12.512,1.700000193258745,0
12.514,1.700000193258745,0
12.516,1.700000193258745,0
12.518,1.700000193258745,0
12.52,1.700000193258745,0
12.522,1.700000193258745,0
12.524,1.700000193258745,0
12.526,1.700000193258745,0
12.528,1.700000193258745,0
12.53,1.700000193258745,0
12.532,1.700000193258745,0
12.534,1.700000193258745,0
12.536,1.700000193258745,0
12.538,1.700000193258745,0
12.54,1.700000193258745,0
12.542,1.700000193258745,0
12.544,1.700000193258745,0
12.546,1.700000193258745,0
12.548,1.700000193258745,0
12.55,1.700000193258745,0
12.552,1.700000193258745,0
12.554,1.700000193258745,0
12.556,1.700000193258745,0
12.558,1.700000193258745,0
12.56,1.700000193258745,0
12.562,1.700000193258745,0
12.564,1.700000193258745,0
12.566,1.700000193258745,0
12.568,1.700000193258745,0
12.57,1.700000193258745,0
12.572,1.700000193258745,0
12.574,1.700000193258745,0
12.576,1.700000193258745,0
12.578,1.700000193258745,0
12.58,1.700000193258745,0
12.582,1.700000193258745,0
12.584,1.700000193258745,0
12.586,1.700000193258745,0
12.588,1.700000193258745,0
12.59,1.700000193258745,0
12.592,1.700000193258745,0
12.594,1.700000193258745,0
12.596,1.700000193258745,0
12.598,1.700000193258745,0
12.6,1.700000193258745,0
12.602,1.700000193258745,0
12.604,1.700000193258745,0
12.606,1.700000193258745,0
12.608,1.700000193258745,0
12.61,1.700000193258745,0
12.612,1.700000193258745,0
